magnetx,magnety,magnetz,gyrox,gyroy,gyroz,accelerox,acceleroy,acceleroz
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
1.3580322,29.641724,-27.037048,-0.4419098,0.39646912,-0.8159027,1.9515475,0.22203729,0.37356567
-4.7210693,26.94397,-26.953125,0.64927673,-0.47946167,0.19197083,-0.5737485,-0.3181029,-1.4455166
-4.7210693,26.94397,-26.953125,0.64927673,-0.47946167,0.19197083,-0.5737485,-0.3181029,-1.4455166
-4.7210693,26.94397,-26.953125,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-4.7210693,26.94397,-26.953125,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-4.7210693,26.94397,-26.953125,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,-0.26190186,0.015579224,-0.3190155,0.5599112,-0.6992581,-2.7192936
-9.541321,23.570251,-26.25122,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-9.541321,23.570251,-26.25122,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-9.541321,23.570251,-26.25122,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-9.541321,23.570251,-26.25122,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,0.3366089,-0.011444092,-0.06086731,1.077177,-0.64964896,0.77869225
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-12.498474,22.82257,-25.881958,-0.6448517,-0.32980347,-0.28092957,-1.4072752,0.2869417,-0.8821993
-6.6955566,25.372314,-20.640564,0.08761597,-0.12562561,0.8508606,-2.1901393,-0.8704955,-2.0861692
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
-6.6955566,25.372314,-20.640564,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.42225647,-0.18984985,1.1010132,-1.7735772,-0.7029115,0.6824341
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
1.1901855,24.989319,-21.090698,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
15.1397705,20.010376,-21.50116,0.20930481,0.26368713,1.3670044,-1.792728,0.50416005,-1.0384846
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
31.643677,-11.859131,-20.15686,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
28.863525,-18.443298,-20.291138,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
28.863525,-18.443298,-20.291138,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
28.863525,-18.443298,-20.291138,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
28.863525,-18.443298,-20.291138,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
28.863525,-18.443298,-20.291138,0.45144653,-0.26208496,1.5176544,-0.99383664,-1.4855394,-0.46123123
